Articolo Venduto,Date,Articolo - Listino,Colore,Taglia,Categoria,Genere,Posto,CASH,Sconto,Prezzo vendita,Costo acquisto + IVA,Netto,Margine %,Inventario,Prezzo di acquisto," IVA",Prezzo listino,IVA %,Margine,Costo,Prezzo di vendita,Data,Variazione prezzo
Pelle Barone,"April 2, 2025",Pelle Faby S2 (https://www.notion.so/Pelle-Faby-S2-1bff56f3c32b806dab5cdf5a0dfa6797?pvs=21),Nero,M,Pelle,Donna,Siena,Yes,9,190,138.7,51.3,1.46,,95,43.7,199,,,,,,
Gilet,"April 2, 2025",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Panna,3XL,Gilet,Donna,Siena,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
100g,"April 2, 2025",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Pistacchio,M,100G,Donna,Siena,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"April 2, 2025",HeD CS 3/4 (https://www.notion.so/HeD-CS-3-4-1c6f56f3c32b802b95a1d8c1f90c148c?pvs=21),Beige,M,100G,Donna,Siena,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"April 2, 2025",HeD CS 3/4 (https://www.notion.so/HeD-CS-3-4-1c6f56f3c32b802b95a1d8c1f90c148c?pvs=21),Beige,L,100G,Donna,Siena,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"April 2, 2025",Fly CS 2 (https://www.notion.so/Fly-CS-2-11ef56f3c32b802b8d8fd5039562a991?pvs=21),Celeste,M,100G,Donna,Siena,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"April 2, 2025",HeD CS Rov (https://www.notion.so/HeD-CS-Rov-1b2f56f3c32b8002a3fdcb0c289c6d7e?pvs=21),Blu,58,100G,Donna,Siena,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"April 2, 2025",Easy CS (https://www.notion.so/Easy-CS-115f56f3c32b806dbea2cdebb1d33477?pvs=21),Bianco,3XL,100G,Donna,Siena,No,,35,23.05,11.95,1.536666666667,,15,8.05,35,,,,,,
100g,"April 2, 2025",Fly CS 2 (https://www.notion.so/Fly-CS-2-11ef56f3c32b802b8d8fd5039562a991?pvs=21),Celeste,S,100G,Donna,Siena,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"April 2, 2025",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Rosa,46,100G,Donna,Siena,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
100g,"April 2, 2025",HeD CS Lungo (https://www.notion.so/HeD-CS-Lungo-beb5984dce484c44a9df34a8ba10a7ea?pvs=21),Celeste,54,100G,Donna,Siena,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"April 2, 2025",Fly CS 2 (https://www.notion.so/Fly-CS-2-11ef56f3c32b802b8d8fd5039562a991?pvs=21),Celeste,L,100G,Donna,Siena,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"April 2, 2025",Uomo Easy CF (https://www.notion.so/Uomo-Easy-CF-115f56f3c32b8013bcade13091e5b47b?pvs=21),Blu,L,100G,Uomo,Siena,No,,35,13.05,21.95,2.61,,5,8.05,35,,,,,,
Spolverino,"April 2, 2025",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Rosa,S,Spolverini,Donna,Siena,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Spolverino,"April 2, 2025",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Bianco,M,Spolverini,Donna,Siena,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Spolverino,"April 2, 2025",Uomo Light Basic (https://www.notion.so/Uomo-Light-Basic-34d8f0001aff4b6486c56342bc075737?pvs=21),Nero,M,Spolverini,Donna,Siena,No,,25,14.75,10.25,1.638888888889,,9,5.75,25,,,,,,
Eco Fur,"April 2, 2025",Eco Fur Corta Swa CF ov (https://www.notion.so/Eco-Fur-Corta-Swa-CF-ov-179f56f3c32b80d29264d6b72b362579?pvs=21),Marrone,One Size,Eco Fur,Donna,Siena,No,10,95,65.85,29.15,1.496590909091,,44,21.85,105,,,,,,
Impermeabile,"April 2, 2025",65 Trapuntato 2 (https://www.notion.so/65-Trapuntato-2-115f56f3c32b809788e4c73f479165b9?pvs=21),Verde,XL,Impermeabili,Donna,Siena,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
100g,"April 5, 2025",Fly Rush (https://www.notion.so/Fly-Rush-115f56f3c32b80afb634cb94d88db3ab?pvs=21),Celeste,3XL,100G,Donna,Scandicci,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"April 5, 2025",Fly Giacca (https://www.notion.so/Fly-Giacca-115f56f3c32b804297cfde9efb04945a?pvs=21),Giallo,4XL,100G,Donna,Scandicci,No,10,35,27.05,7.95,1.423684210526,,19,8.05,45,,,,,,
100g,"April 5, 2025",Stock (https://www.notion.so/Stock-115f56f3c32b803aa8fcc14ce3dd80aa?pvs=21),Blu,56,100G,Donna,Scandicci,No,,35,18.05,16.95,1.805,,10,8.05,35,,,,,,
100g,"April 5, 2025",Stock (https://www.notion.so/Stock-115f56f3c32b803aa8fcc14ce3dd80aa?pvs=21),Blu,52,100G,Donna,Scandicci,No,,35,18.05,16.95,1.805,,10,8.05,35,,,,,,
100g,"April 5, 2025",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Pistacchio,54,100G,Donna,Scandicci,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"April 5, 2025",Easy CS (https://www.notion.so/Easy-CS-115f56f3c32b806dbea2cdebb1d33477?pvs=21),Blu,L,100G,Donna,Scandicci,No,,35,23.05,11.95,1.536666666667,,15,8.05,35,,,,,,
100g,"April 5, 2025",HeD Picasso (https://www.notion.so/HeD-Picasso-1ccf56f3c32b80d88ad9e9cf075ece72?pvs=21),Bianco,44,100G,Donna,Scandicci,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"April 5, 2025",HeD Picasso (https://www.notion.so/HeD-Picasso-1ccf56f3c32b80d88ad9e9cf075ece72?pvs=21),Salmone,44,100G,Donna,Scandicci,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
Neoprene Light,"April 5, 2025",Neoprene Light 2 MID (https://www.notion.so/Neoprene-Light-2-MID-1a8f56f3c32b800fb320f378bf297b28?pvs=21),Blu,2XL,Neoprene Light,Donna,Scandicci,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
Neoprene Light,"April 5, 2025",Neoprene Light CF re (https://www.notion.so/Neoprene-Light-CF-re-198f56f3c32b80f0834be5652639ee92?pvs=21),Blu,M,Neoprene Light,Donna,Scandicci,No,,55,32.65,22.35,1.6325,,20,12.65,55,,,,,,
Neoprene Light,"April 5, 2025",Neoprene Light CS ov (https://www.notion.so/Neoprene-Light-CS-ov-198f56f3c32b80a59d1cfcff56af1954?pvs=21),Bianco,M,Neoprene Light,Donna,Scandicci,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
Impermeabile,"April 5, 2025",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Nero,2XL,Impermeabili,Donna,Scandicci,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Impermeabile,"April 5, 2025",75 Fibbia (https://www.notion.so/75-Fibbia-1ccf56f3c32b80f38334dd76d7c9c42b?pvs=21),Pistacchio,M,Impermeabili,Donna,Scandicci,No,,75,41.25,33.75,1.71875,,24,17.25,75,,,,,,
Pelle Barone,"April 5, 2025",Pelle Chiodo Donna S2 (https://www.notion.so/Pelle-Chiodo-Donna-S2-1c6f56f3c32b805a8facc19bf9a7f088?pvs=21),Nero,L,Pelle,Donna,Scandicci,Yes,24,245,161.35,83.65,1.536666666667,,105,56.35,269,,,,,,
Pelle Barone,"April 5, 2025",Pelle Matteo Nuvolato (https://www.notion.so/Pelle-Matteo-Nuvolato-116f56f3c32b80558ed6f3928776bd90?pvs=21),Rosso,L,Pelle,Uomo,Scandicci,Yes,29,300,191,109,1.565573770492,,122,69,329,,,,,,
Spolverino,"April 5, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Nero,XL,Spolverini,Donna,Scandicci,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverino,"April 5, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Tortora,2XL,Spolverini,Donna,Scandicci,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverino,"April 5, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Bianco,XL,Spolverini,Donna,Scandicci,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverino,"April 5, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Nero,54,Spolverini,Donna,Scandicci,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverino,"April 5, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Blu,S,Spolverini,Donna,Scandicci,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverino,"April 5, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Blu,M,Spolverini,Donna,Scandicci,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverino,"April 5, 2025",35 Svasato Rov (https://www.notion.so/35-Svasato-Rov-1b4f56f3c32b80f4807cc3be174375d4?pvs=21),Nero,2XL,Spolverini,Donna,Scandicci,No,,35,22.05,12.95,1.575,,14,8.05,35,,,,,,
Spolverino,"April 5, 2025",Uomo Light Bomber SC (https://www.notion.so/Uomo-Light-Bomber-SC-67a200aae4524c57924218849a850f77?pvs=21),Verde,2XL,Spolverini,Uomo,Scandicci,No,,25,14.75,10.25,1.638888888889,,9,5.75,25,,,,,,
Spolverino,"April 5, 2025",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Blu,56,Spolverini,Donna,Scandicci,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Spolverino,"April 5, 2025",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Fucsia,XL,Spolverini,Donna,Scandicci,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Spolverino,"April 5, 2025",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Salvia,XL,Spolverini,Donna,Scandicci,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Spolverino,"April 5, 2025",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Blu,2XL,Spolverini,Donna,Scandicci,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Spolverino,"April 5, 2025",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Rosa,XL,Spolverini,Donna,Scandicci,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Spolverino,"April 5, 2025",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Celestino,2XL,Spolverini,Donna,Scandicci,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Spolverino,"April 5, 2025",35 Sport (https://www.notion.so/35-Sport-116f56f3c32b802f9036ec440af7f84e?pvs=21),Blu,XL,Spolverini,Donna,Scandicci,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
Woolrich,"April 5, 2025",Woolrich (https://www.notion.so/Woolrich-154f56f3c32b80d8b406ef5601cac05d?pvs=21),Nero,XL,Invernale,Donna,Scandicci,No,,65,19.95,45.05,3.99,,5,14.95,65,,,,,,
100g,"March 31, 2025",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Bianco,2XL,100G,Donna,,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"March 31, 2025",Fly CS 2 (https://www.notion.so/Fly-CS-2-11ef56f3c32b802b8d8fd5039562a991?pvs=21),Bianco,L,100G,Donna,,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"March 31, 2025",Fly CS 2 (https://www.notion.so/Fly-CS-2-11ef56f3c32b802b8d8fd5039562a991?pvs=21),Pistacchio,XL,100G,Donna,,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"March 31, 2025",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Rosa,48,100G,Donna,,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"March 31, 2025",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Rosa,46,100G,Donna,,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
Neoprene Light,"March 31, 2025",Neoprene Light 2 MID (https://www.notion.so/Neoprene-Light-2-MID-1a8f56f3c32b800fb320f378bf297b28?pvs=21),Bianco,L,100G,Donna,,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"April 4, 2025",Easy CS (https://www.notion.so/Easy-CS-115f56f3c32b806dbea2cdebb1d33477?pvs=21),Bianco,L,100G,Donna,Colle Val D'Elsa,No,,35,23.05,11.95,1.536666666667,,15,8.05,35,,,,,,
100g,"April 4, 2025",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Pistacchio,M,100G,Donna,Colle Val D'Elsa,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"April 4, 2025",HeD CS Lungo (https://www.notion.so/HeD-CS-Lungo-beb5984dce484c44a9df34a8ba10a7ea?pvs=21),Nero,48,100G,Donna,Colle Val D'Elsa,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"April 4, 2025",Uomo Easy (https://www.notion.so/Uomo-Easy-115f56f3c32b8023a932cce9ee960e0c?pvs=21),Rosso,XL,100G,Uomo,Colle Val D'Elsa,No,,35,13.05,21.95,2.61,,5,8.05,35,,,,,,
100g,"April 4, 2025",Trapezio 3/4 Coda (https://www.notion.so/Trapezio-3-4-Coda-1c1f56f3c32b8025b342d7eafbb65b39?pvs=21),Avio,52,100G,Donna,Colle Val D'Elsa,No,,45,25.35,19.65,1.69,,15,10.35,45,,,,,,
100g,"April 4, 2025",Stock (https://www.notion.so/Stock-115f56f3c32b803aa8fcc14ce3dd80aa?pvs=21),Giallo,52,100G,Donna,Colle Val D'Elsa,No,,35,18.05,16.95,1.805,,10,8.05,35,,,,,,
100g,"April 4, 2025",Uomo Easy CF (https://www.notion.so/Uomo-Easy-CF-115f56f3c32b8013bcade13091e5b47b?pvs=21),Blu,XL,100G,Uomo,Colle Val D'Elsa,No,,35,13.05,21.95,2.61,,5,8.05,35,,,,,,
Gilet,"April 4, 2025",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Nero,XL,Gilet,Donna,Colle Val D'Elsa,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Gilet,"April 4, 2025",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Panna,M,Gilet,Donna,Colle Val D'Elsa,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Spolverino,"April 4, 2025",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Salvia,2XL,Spolverini,Donna,Colle Val D'Elsa,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Spolverino,"April 4, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Beige,L,Spolverini,Donna,Colle Val D'Elsa,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverino,"April 4, 2025",35 Sport (https://www.notion.so/35-Sport-116f56f3c32b802f9036ec440af7f84e?pvs=21),Nero,S,Spolverini,Donna,Colle Val D'Elsa,No,,35,20.05,14.95,1.670833333333,,12,8.05,35,,,,,,
Spolverino,"April 4, 2025",K45 (https://www.notion.so/K45-1adf56f3c32b8004abc8f7becd2d69a4?pvs=21),Nero,XL,Spolverini,Donna,Colle Val D'Elsa,No,,45,24.35,20.65,1.739285714286,,14,10.35,45,,,,,,
Spolverino,"April 4, 2025",K45 (https://www.notion.so/K45-1adf56f3c32b8004abc8f7becd2d69a4?pvs=21),Blu,M,Spolverini,Donna,Colle Val D'Elsa,No,,45,24.35,20.65,1.739285714286,,14,10.35,45,,,,,,
Piumino,"April 4, 2025",Madre Perla (https://www.notion.so/Madre-Perla-74d43ffa3630429bb416bfff0031107b?pvs=21),Grigio,42,Piumino,Donna,Colle Val D'Elsa,No,15,35,18.05,16.95,1.805,,10,8.05,50,,,,,,
Impermeabile,"April 4, 2025",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Nero,2XL,Impermeabili,Donna,Colle Val D'Elsa,No,15,50,36.5,13.5,1.46,,25,11.5,65,,,,,,
Impermeabile,"April 4, 2025",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Bianco,L,Impermeabili,Donna,Colle Val D'Elsa,No,15,50,36.5,13.5,1.46,,25,11.5,65,,,,,,
"Pelle Barone ","April 4, 2025",Pelle Viola S2 (https://www.notion.so/Pelle-Viola-S2-1bdf56f3c32b80559934f83cf20ac0fd?pvs=21),Nero,3XL,Pelle,Donna,Colle Val D'Elsa,No,15,184,130.32,53.68,1.480909090909,,88,42.32,199,,,,,,
"Pelle Barone ","April 4, 2025",Pelle Sofia S2 (https://www.notion.so/Pelle-Sofia-S2-1c6f56f3c32b805892b6f2cf56e0db67?pvs=21),Nero,XL,Pelle,Donna,Colle Val D'Elsa,No,15,244,166.12,77.88,1.510181818182,,110,56.12,259,,,,,,
100g,"April 7, 2025",Fly CS 2 (https://www.notion.so/Fly-CS-2-11ef56f3c32b802b8d8fd5039562a991?pvs=21),Nero,2XL,100G,Donna,Cure,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"April 7, 2025",Stock (https://www.notion.so/Stock-115f56f3c32b803aa8fcc14ce3dd80aa?pvs=21),Giallo,54,100G,Donna,Cure,No,,35,18.05,16.95,1.805,,10,8.05,35,,,,,,
100g,"April 7, 2025",HeD Picasso (https://www.notion.so/HeD-Picasso-1ccf56f3c32b80d88ad9e9cf075ece72?pvs=21),Bianco,50,100G,Donna,Cure,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"April 7, 2025",HeD Picasso (https://www.notion.so/HeD-Picasso-1ccf56f3c32b80d88ad9e9cf075ece72?pvs=21),Bianco,46,100G,Donna,Cure,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"April 7, 2025",Trapezio 3/4 (https://www.notion.so/Trapezio-3-4-115f56f3c32b80a09c1cf19a7e3a427f?pvs=21),Bianco,48,100G,Donna,Cure,No,,45,28.35,16.65,1.575,,18,10.35,45,,,,,,
Gilet,"April 7, 2025",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Nero,L,Gilet,Donna,Cure,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Gilet,"April 7, 2025",Gilet Uomo (https://www.notion.so/Gilet-Uomo-12926fe15a294a75a5f174f080d566a4?pvs=21),Nero,3XL,Gilet,Donna,Cure,No,,25,16.25,8.75,1.547619047619,,10.5,5.75,25,,,,,,
Spolverino,"April 7, 2025",K45 (https://www.notion.so/K45-1adf56f3c32b8004abc8f7becd2d69a4?pvs=21),Bianco,XL,Spolverini,Donna,Cure,No,,45,24.35,20.65,1.739285714286,,14,10.35,45,,,,,,
Neoprene Light,"April 7, 2025",Neoprene Light MID K (https://www.notion.so/Neoprene-Light-MID-K-1bff56f3c32b8050b57ac141b040f16a?pvs=21),Bianco,2XL,Neoprene Light,Donna,Cure,No,,55,32.65,22.35,1.6325,,20,12.65,55,,,,,,
100g,"April 8, 2025",Uomo Easy (https://www.notion.so/Uomo-Easy-115f56f3c32b8023a932cce9ee960e0c?pvs=21),Blu,XL,100G,Uomo,Campo di Marte,No,,35,13.05,21.95,2.61,,5,8.05,35,,,,,,
100g,"April 8, 2025",Uomo Giacca (https://www.notion.so/Uomo-Giacca-115f56f3c32b80fba6e8e8e6dc36595c?pvs=21),Blu,XL,100G,Uomo,Campo di Marte,No,,45,15.35,29.65,3.07,,5,10.35,45,,,,,,
100g,"April 8, 2025",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Rosa,48,100G,Donna,Campo di Marte,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"April 8, 2025",Stock (https://www.notion.so/Stock-115f56f3c32b803aa8fcc14ce3dd80aa?pvs=21),Rosso,52,100G,Donna,Campo di Marte,No,,35,18.05,16.95,1.805,,10,8.05,35,,,,,,
100g,"April 8, 2025",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Celeste,50,100G,Donna,Campo di Marte,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
Spolverino,"April 8, 2025",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Nero,L,Spolverini,Donna,Campo di Marte,No,,35,23.55,11.45,1.51935483871,,15.5,8.05,35,,,,,,
Spolverino,"April 8, 2025",K45 (https://www.notion.so/K45-1adf56f3c32b8004abc8f7becd2d69a4?pvs=21),Bianco,L,Spolverini,Donna,Campo di Marte,No,,45,24.35,20.65,1.739285714286,,14,10.35,45,,,,,,
Spolverino,"April 8, 2025",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Fucsia,M,Spolverini,Donna,Campo di Marte,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Neoprene Light,"April 8, 2025",Neoprene Light CF re (https://www.notion.so/Neoprene-Light-CF-re-198f56f3c32b80f0834be5652639ee92?pvs=21),Blu,L,Neoprene Light,Donna,Campo di Marte,No,,55,32.65,22.35,1.6325,,20,12.65,55,,,,,,
Impermeabile,"April 8, 2025",75 Over (https://www.notion.so/75-Over-115f56f3c32b809e9b68f31eb98c469a?pvs=21),Camel,M,Impermeabili,Donna,Campo di Marte,No,,75,41.25,33.75,1.71875,,24,17.25,75,,,,,,
Impermeabile,"April 8, 2025",75 Coulisse (https://www.notion.so/75-Coulisse-138f56f3c32b80fe8b6ae6cab4c26f5f?pvs=21),Blu,2XL,Impermeabili,Donna,Campo di Marte,No,,75,42.25,32.75,1.69,,25,17.25,75,,,,,,
Gilet,"April 8, 2025",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Bianco,3XL,Impermeabili,Donna,Campo di Marte,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
100g,"April 6, 2025",Trapezio 3/4 (https://www.notion.so/Trapezio-3-4-115f56f3c32b80a09c1cf19a7e3a427f?pvs=21),Bianco,44,100G,Donna,Frosinone,No,,45,28.35,16.65,1.575,,18,10.35,45,,,,,,
100g,"April 6, 2025",Stock (https://www.notion.so/Stock-115f56f3c32b803aa8fcc14ce3dd80aa?pvs=21),Blu,44,100G,Donna,Frosinone,No,,35,18.05,16.95,1.805,,10,8.05,35,,,,,,
100g,"April 6, 2025",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Pistacchio,50,100G,Donna,Frosinone,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"April 6, 2025",HeD CS Rov (https://www.notion.so/HeD-CS-Rov-1b2f56f3c32b8002a3fdcb0c289c6d7e?pvs=21),Blu,56,100G,Donna,Frosinone,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g liu jo,"April 6, 2025",Uomo Giacca (https://www.notion.so/Uomo-Giacca-115f56f3c32b80fba6e8e8e6dc36595c?pvs=21),Verde,M,100G,Uomo,Frosinone,No,,45,15.35,29.65,3.07,,5,10.35,45,,,,,,
100g,"April 6, 2025",HeD CS Rov (https://www.notion.so/HeD-CS-Rov-1b2f56f3c32b8002a3fdcb0c289c6d7e?pvs=21),Panna,54,100G,Donna,Frosinone,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"April 6, 2025",HeD Picasso (https://www.notion.so/HeD-Picasso-1ccf56f3c32b80d88ad9e9cf075ece72?pvs=21),Salmone,46,100G,Donna,Frosinone,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"April 6, 2025",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Rosa,44,100G,Donna,Frosinone,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"April 6, 2025",Trapezio 3/4 Coda (https://www.notion.so/Trapezio-3-4-Coda-1c1f56f3c32b8025b342d7eafbb65b39?pvs=21),Avio,50,100G,Donna,Frosinone,No,,45,25.35,19.65,1.69,,15,10.35,45,,,,,,
100g,"April 6, 2025",Trapezio 3/4 Coda (https://www.notion.so/Trapezio-3-4-Coda-1c1f56f3c32b8025b342d7eafbb65b39?pvs=21),Avio,48,100G,Donna,Frosinone,No,,45,25.35,19.65,1.69,,15,10.35,45,,,,,,
100g,"April 6, 2025",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Bianco,54,100G,Donna,Frosinone,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"April 6, 2025",HeD Picasso (https://www.notion.so/HeD-Picasso-1ccf56f3c32b80d88ad9e9cf075ece72?pvs=21),Bianco,48,100G,Donna,Frosinone,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
100g,"April 6, 2025",Stock (https://www.notion.so/Stock-115f56f3c32b803aa8fcc14ce3dd80aa?pvs=21),Rosso,56,100G,Donna,Frosinone,No,,35,18.05,16.95,1.805,,10,8.05,35,,,,,,
100g,"April 6, 2025",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Fucsia,S,100G,Donna,Frosinone,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"April 6, 2025",Stock (https://www.notion.so/Stock-115f56f3c32b803aa8fcc14ce3dd80aa?pvs=21),Blu,56,100G,Donna,Frosinone,No,20,15,13.45,1.55,1.345,,10,3.45,35,,,,,,
100g,"April 6, 2025",HeD Picasso (https://www.notion.so/HeD-Picasso-1ccf56f3c32b80d88ad9e9cf075ece72?pvs=21),Salmone,50,100G,Donna,Frosinone,No,,45,30.35,14.65,1.5175,,20,10.35,45,,,,,,
