Articolo Venduto,Date,Articolo - Listino,Colore,Taglia,Categoria,Genere,Posto,CASH,Sconto,Prezzo vendita,Costo acquisto + IVA,Netto,Margine %,Inventario
100g Anon,"October 12, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Scandicci,No,,45,30.35,14.65,1.5175,
100g Anon,"October 12, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Scandicci,No,,45,30.35,14.65,1.5175,
100g Anon,"October 12, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Scandicci,No,,45,30.35,14.65,1.5175,
100g Anon,"October 12, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Scandicci,No,,45,30.35,14.65,1.5175,
100g Anon,"October 12, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Scandicci,No,,45,30.35,14.65,1.5175,
100g Anon,"October 12, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Scandicci,No,-15,60,33.8,26.2,1.69,
100g,"November 4, 2024",Fly CS 2 (https://www.notion.so/Fly-CS-2-11ef56f3c32b802b8d8fd5039562a991?pvs=21),Nero,M,100G,Donna,Cure,No,,45,29.35,15.65,1.544736842105,
100g,"November 1, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,L,100G,Donna,Colle Val D'Elsa,No,,45,29.35,15.65,1.544736842105,
100g,"November 1, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,XL,100G,Donna,Colle Val D'Elsa,No,,45,29.35,15.65,1.544736842105,
100g,"November 1, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Bianco,XL,100G,Donna,Colle Val D'Elsa,No,,45,29.35,15.65,1.544736842105,
100g,"November 1, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Bianco,XL,100G,Donna,Colle Val D'Elsa,No,,45,29.35,15.65,1.544736842105,
Neoprene,"November 1, 2024",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Nero,S,Neoprene,Donna,Colle Val D'Elsa,No,,75,45.25,29.75,1.616071428571,
Neoprene,"November 1, 2024",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Nero,M,Neoprene,Donna,Colle Val D'Elsa,No,,75,45.25,29.75,1.616071428571,
Neoprene,"November 1, 2024",Neoprene Corto IS (https://www.notion.so/Neoprene-Corto-IS-117f56f3c32b8022bd9dcac86ea5d10c?pvs=21),Blu,M,Neoprene,Donna,Colle Val D'Elsa,No,,75,45.25,29.75,1.616071428571,
Spolverini,"November 1, 2024",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Nero,52,Spolverini,Unisex,Colle Val D'Elsa,No,,25,15.75,9.25,1.575,
Spolverini,"November 1, 2024",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Blu,50,Spolverini,Unisex,Colle Val D'Elsa,No,,25,15.75,9.25,1.575,
Spolverini,"November 1, 2024",35 Svasato ER (https://www.notion.so/35-Svasato-ER-116f56f3c32b8084a1d3dad704d4678e?pvs=21),Nero,XL,Spolverini,Donna,Colle Val D'Elsa,No,,35,23.55,11.45,1.51935483871,
Parka,"November 1, 2024",Parka Invernale (https://www.notion.so/Parka-Invernale-116f56f3c32b8043a303c837a7dc2b01?pvs=21),Blu,S,Parka,Donna,Colle Val D'Elsa,No,-90,150,49.5,100.5,3.3,
Neoprene,"November 1, 2024",Neoprene Scii (https://www.notion.so/Neoprene-Scii-117f56f3c32b808e9eeafe57767452ec?pvs=21),Bianco,S,Neoprene,Donna,Colle Val D'Elsa,No,,65,34.95,30.05,1.7475,
Neoprene,"November 1, 2024",Neoprene Trapezio Corto (https://www.notion.so/Neoprene-Trapezio-Corto-120f56f3c32b8001aea9da926672204d?pvs=21),Nero,M,Neoprene,Donna,Colle Val D'Elsa,No,,55,32.65,22.35,1.6325,
Pelle Barone,"November 1, 2024",Pelle Michele (https://www.notion.so/Pelle-Michele-115f56f3c32b809bb1d0f5578eb2eda3?pvs=21),Nero,L,Pelle,Uomo,Colle Val D'Elsa,No,39,250,182.5,67.5,1.46,
Pelle B-One,"November 1, 2024",Pelle Stock BO (https://www.notion.so/Pelle-Stock-BO-118f56f3c32b80e3901de92338f1ee78?pvs=21),Nero,3XL,Pelle,Uomo,Colle Val D'Elsa,No,-40,120,47.6,72.4,2.38,
100g Anon,"November 1, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Colle Val D'Elsa,No,,45,30.35,14.65,1.5175,
100g Anon,"November 1, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Colle Val D'Elsa,No,,45,30.35,14.65,1.5175,
100g Anon,"November 1, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Colle Val D'Elsa,No,,45,30.35,14.65,1.5175,
100g Anon,"November 1, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Colle Val D'Elsa,No,,45,30.35,14.65,1.5175,
100g,"November 4, 2024",Fly CS 2 (https://www.notion.so/Fly-CS-2-11ef56f3c32b802b8d8fd5039562a991?pvs=21),Blu,2XL,100G,Donna,Cure,No,,45,29.35,15.65,1.544736842105,
100g,"November 4, 2024",Stock (https://www.notion.so/Stock-115f56f3c32b803aa8fcc14ce3dd80aa?pvs=21),Fucsia,L,100G,Donna,Cure,No,10,25,15.75,9.25,1.575,
100g,"November 4, 2024",Trapezio 3/4 (https://www.notion.so/Trapezio-3-4-115f56f3c32b80a09c1cf19a7e3a427f?pvs=21),Celeste,56,100G,Donna,Cure,No,,45,28.35,16.65,1.575,
Neoprene,"November 4, 2024",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Nero,M,Neoprene,Donna,Cure,No,,75,45.25,29.75,1.616071428571,
Neoprene,"November 4, 2024",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Nero,51,Neoprene,Donna,Cure,No,,75,45.25,29.75,1.616071428571,
Neoprene,"November 4, 2024",Neoprene Lungo IS (https://www.notion.so/Neoprene-Lungo-IS-115f56f3c32b80639e13f56076072178?pvs=21),Nero,49,Neoprene,Donna,Cure,No,,85,51.55,33.45,1.6109375,
Spolverini,"November 4, 2024",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Blu,48,Spolverini,Unisex,Cure,No,,25,15.75,9.25,1.575,
Spolverini,"November 4, 2024",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Verde,S,Spolverini,Unisex,Cure,No,,25,15.75,9.25,1.575,
Spolverini,"November 4, 2024",35 Sport (https://www.notion.so/35-Sport-116f56f3c32b802f9036ec440af7f84e?pvs=21),Celeste,2XL,Spolverini,Donna,Cure,No,,35,20.05,14.95,1.670833333333,
Gilet,"November 4, 2024",Gilet Plus (https://www.notion.so/Gilet-Plus-05bc7eaacdca4102880be1dde048cc44?pvs=21),Rosa,50,Gilet,Donna,Cure,No,,30,18.9,11.1,1.575,
Gilet,"November 4, 2024",Gilet Plus (https://www.notion.so/Gilet-Plus-05bc7eaacdca4102880be1dde048cc44?pvs=21),Rosa,54,Gilet,Donna,Cure,No,,30,18.9,11.1,1.575,
Gilet,"November 4, 2024",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Beige,2XL,Gilet,Donna,Cure,No,,25,15.75,9.25,1.575,
Gilet,"November 4, 2024",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Verde,XL,Gilet,Donna,Cure,No,,25,15.75,9.25,1.575,
100g,"November 2, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Bianco,S,100G,Donna,Scandicci,No,,45,29.35,15.65,1.544736842105,
100g,"November 2, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,L,100G,Donna,Scandicci,No,,45,29.35,15.65,1.544736842105,
100g,"November 2, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,XL,100G,Donna,Scandicci,No,,45,29.35,15.65,1.544736842105,
100g,"November 2, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,2XL,100G,Donna,Scandicci,No,,45,29.35,15.65,1.544736842105,
100g,"November 2, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,S,100G,Donna,Scandicci,No,,45,29.35,15.65,1.544736842105,
100g,"November 2, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,S,100G,Donna,Scandicci,No,,45,29.35,15.65,1.544736842105,
100g,"November 2, 2024",Fly CS 2 (https://www.notion.so/Fly-CS-2-11ef56f3c32b802b8d8fd5039562a991?pvs=21),Blu,XL,100G,Donna,Scandicci,No,,45,29.35,15.65,1.544736842105,
100g,"November 2, 2024",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Cipolla,48,100G,Donna,Scandicci,No,,55,34.65,20.35,1.575,
100g,"November 2, 2024",Easy CS (https://www.notion.so/Easy-CS-115f56f3c32b806dbea2cdebb1d33477?pvs=21),Nero,M,100G,Donna,Scandicci,No,,35,23.05,11.95,1.536666666667,
100g,"November 2, 2024",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Nero,54,100G,Donna,Scandicci,No,,45,30.35,14.65,1.5175,
100g,"November 2, 2024",HeD CS Lungo (https://www.notion.so/HeD-CS-Lungo-beb5984dce484c44a9df34a8ba10a7ea?pvs=21),Nero,50,100G,Donna,Scandicci,No,,45,30.35,14.65,1.5175,
Impermeabili,"November 2, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Tortora,L,Impermeabili,Donna,Scandicci,No,,65,39.95,25.05,1.598,
Impermeabili,"November 2, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Nero,2XL,Impermeabili,Donna,Scandicci,No,,65,39.95,25.05,1.598,
Impermeabili,"November 2, 2024",85 Peso (https://www.notion.so/85-Peso-115f56f3c32b8018b72bf77aa5407c14?pvs=21),Verde,M,Impermeabili,Donna,Scandicci,No,,85,47.55,37.45,1.698214285714,
Spolverini,"November 2, 2024",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Verde,S,Spolverini,Unisex,Scandicci,No,,25,15.75,9.25,1.575,
Spolverini,"November 2, 2024",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Bluette,S,Spolverini,Unisex,Scandicci,No,,25,15.75,9.25,1.575,
K-Way,"November 2, 2024",K-Way Peso Corto (https://www.notion.so/K-Way-Peso-Corto-9bdc95352b494f0d92258347c11853d1?pvs=21),Nero,M,K-Way,Donna,Scandicci,No,,55,30.65,24.35,1.702777777778,
K-Way,"November 2, 2024",K-Way Peso Lungo (https://www.notion.so/K-Way-Peso-Lungo-1cc1df5fab6a4ce6b6e1ab92b6cfdf89?pvs=21),Blu,M,K-Way,Donna,Scandicci,No,,65,36.95,28.05,1.679545454545,
K-Way,"November 2, 2024",K-Way Peso Lungo (https://www.notion.so/K-Way-Peso-Lungo-1cc1df5fab6a4ce6b6e1ab92b6cfdf89?pvs=21),Bianco,S,K-Way,Donna,Scandicci,No,,65,36.95,28.05,1.679545454545,
K-Way,"November 2, 2024",K-Way Peso Uomo (https://www.notion.so/K-Way-Peso-Uomo-48b979b98fe84496b9787c28cffe5293?pvs=21),Grigio,2XL,K-Way,Uomo,Scandicci,No,-20,55,24.65,30.35,2.054166666667,
Piumino,"November 2, 2024",Piuma Lungo Zip (https://www.notion.so/Piuma-Lungo-Zip-fe0c9536b9154efab0c7ba41afd5b6ea?pvs=21),Petrolio,L,Piumino,Donna,Scandicci,No,,85,49.55,35.45,1.651666666667,
100g,"November 2, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Scandicci,No,,45,30.35,14.65,1.5175,
100g,"November 2, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Scandicci,No,,45,30.35,14.65,1.5175,
100g,"November 2, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Scandicci,No,,45,30.35,14.65,1.5175,
100g Anon,"November 4, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Cure,No,,45,30.35,14.65,1.5175,
100g Anon,"November 4, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Cure,No,,45,30.35,14.65,1.5175,
100g,"November 5, 2024",Fly CS 2 (https://www.notion.so/Fly-CS-2-11ef56f3c32b802b8d8fd5039562a991?pvs=21),Blu,XL,100G,Donna,Campo di Marte,No,,45,29.35,15.65,1.544736842105,
100g,"November 5, 2024",Fly CS 2 (https://www.notion.so/Fly-CS-2-11ef56f3c32b802b8d8fd5039562a991?pvs=21),Nero,XL,100G,Donna,Campo di Marte,No,,45,29.35,15.65,1.544736842105,
100g,"November 5, 2024",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Piombo,48,100G,Donna,Campo di Marte,No,,55,34.65,20.35,1.575,
100g,"November 5, 2024",Fly Rush (https://www.notion.so/Fly-Rush-115f56f3c32b80afb634cb94d88db3ab?pvs=21),Nero,XL,100G,Donna,Campo di Marte,No,,45,29.35,15.65,1.544736842105,
Impermeabili,"November 5, 2024",75 Slim (https://www.notion.so/75-Slim-115f56f3c32b80d6833fca946b0c068d?pvs=21),Nero,XL,Impermeabili,Donna,Campo di Marte,No,,75,42.25,32.75,1.69,
Impermeabili,"November 5, 2024",85 Peso (https://www.notion.so/85-Peso-115f56f3c32b8018b72bf77aa5407c14?pvs=21),Blu,XL,Impermeabili,Donna,Campo di Marte,No,,85,47.55,37.45,1.698214285714,
Spolverini,"November 5, 2024",35 Sport (https://www.notion.so/35-Sport-116f56f3c32b802f9036ec440af7f84e?pvs=21),Bianco,L,Spolverini,Donna,Campo di Marte,No,,35,20.05,14.95,1.670833333333,
Neoprene,"November 5, 2024",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Nero,55,Neoprene,Donna,Campo di Marte,No,,75,45.25,29.75,1.616071428571,
Piumino,"November 5, 2024",Piuma Lungo Zip (https://www.notion.so/Piuma-Lungo-Zip-fe0c9536b9154efab0c7ba41afd5b6ea?pvs=21),Fragola,M,Piumino,Donna,Campo di Marte,No,,85,49.55,35.45,1.651666666667,
Piumino,"November 5, 2024",Piuma Lungo Zip (https://www.notion.so/Piuma-Lungo-Zip-fe0c9536b9154efab0c7ba41afd5b6ea?pvs=21),Petrolio,L,Piumino,Donna,Campo di Marte,No,,85,49.55,35.45,1.651666666667,
Piumino,"November 5, 2024",Piuma Lungo Zip (https://www.notion.so/Piuma-Lungo-Zip-fe0c9536b9154efab0c7ba41afd5b6ea?pvs=21),Petrolio,2XL,Piumino,Donna,Campo di Marte,No,,85,49.55,35.45,1.651666666667,
100g,"November 3, 2024",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Pistacchio,2XL,100G,Donna,Siena Straordinario,No,,45,29.35,15.65,1.544736842105,
100g,"November 3, 2024",Fly CS 2 (https://www.notion.so/Fly-CS-2-11ef56f3c32b802b8d8fd5039562a991?pvs=21),Pistacchio,S,100G,Donna,Siena Straordinario,No,,45,29.35,15.65,1.544736842105,
100g,"November 3, 2024",Fly CS 2 (https://www.notion.so/Fly-CS-2-11ef56f3c32b802b8d8fd5039562a991?pvs=21),Blu,S,100G,Donna,Siena Straordinario,No,,45,29.35,15.65,1.544736842105,
100g,"November 3, 2024",Fly CS 2 (https://www.notion.so/Fly-CS-2-11ef56f3c32b802b8d8fd5039562a991?pvs=21),Blu,M,100G,Donna,Siena Straordinario,No,,45,29.35,15.65,1.544736842105,
100g,"November 3, 2024",HeD CS (https://www.notion.so/HeD-CS-91150e24a1654403b3abdb417bddeeca?pvs=21),Rosa,46,100G,Donna,Siena Straordinario,No,,45,30.35,14.65,1.5175,
100g,"November 3, 2024",Uomo Easy (https://www.notion.so/Uomo-Easy-115f56f3c32b8023a932cce9ee960e0c?pvs=21),Blu,M,100G,Uomo,Siena Straordinario,No,,35,13.05,21.95,2.61,
100g,"November 3, 2024",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Cipolla,52,100G,Donna,Siena Straordinario,No,,55,34.65,20.35,1.575,
100g,"November 3, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Bianco,M,100G,Donna,Siena Straordinario,No,,45,29.35,15.65,1.544736842105,
100g,"November 3, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Bianco,L,100G,Donna,Siena Straordinario,No,,45,29.35,15.65,1.544736842105,
100g,"November 3, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Bianco,2XL,100G,Donna,Siena Straordinario,No,,45,29.35,15.65,1.544736842105,
100g,"November 3, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,M,100G,Donna,Siena Straordinario,No,,45,29.35,15.65,1.544736842105,
100g,"November 3, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,S,100G,Donna,Siena Straordinario,No,,45,29.35,15.65,1.544736842105,
100g,"November 3, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,XL,100G,Donna,Siena Straordinario,No,,45,29.35,15.65,1.544736842105,
100g,"November 3, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,XL,100G,Donna,Siena Straordinario,No,,45,29.35,15.65,1.544736842105,
100g,"November 3, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Verde Fluo,2XL,100G,Donna,Siena Straordinario,No,,45,29.35,15.65,1.544736842105,
Gilet,"November 3, 2024",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Verde,3XL,Gilet,Donna,Siena Straordinario,No,,25,15.75,9.25,1.575,
Spolverini,"November 3, 2024",35 Sport (https://www.notion.so/35-Sport-116f56f3c32b802f9036ec440af7f84e?pvs=21),Bianco,2XL,Spolverini,Donna,Siena Straordinario,No,,35,20.05,14.95,1.670833333333,
Spolverini,"November 3, 2024",35 Sport (https://www.notion.so/35-Sport-116f56f3c32b802f9036ec440af7f84e?pvs=21),Blu,L,Spolverini,Donna,Siena Straordinario,No,,35,20.05,14.95,1.670833333333,
Spolverini,"November 3, 2024",K25 Rov (https://www.notion.so/K25-Rov-115f56f3c32b80f2ba58c513cbc40dc8?pvs=21),Verde,XL,Spolverini,Unisex,Siena Straordinario,No,,25,15.75,9.25,1.575,
Impermeabili,"November 3, 2024",85 Peso (https://www.notion.so/85-Peso-115f56f3c32b8018b72bf77aa5407c14?pvs=21),Pistacchio,2XL,Impermeabili,Donna,Siena Straordinario,No,,85,47.55,37.45,1.698214285714,
Impermeabili,"November 3, 2024",75 Slim (https://www.notion.so/75-Slim-115f56f3c32b80d6833fca946b0c068d?pvs=21),Pistacchio,2XL,Impermeabili,Donna,Siena Straordinario,No,,75,42.25,32.75,1.69,
Parka,"November 3, 2024",Parka Invernale (https://www.notion.so/Parka-Invernale-116f56f3c32b8043a303c837a7dc2b01?pvs=21),Verde,S,Parka,Unisex,Siena Straordinario,No,,60,28.8,31.2,1.92,
Impermeabili,"November 5, 2024",85 Peso (https://www.notion.so/85-Peso-115f56f3c32b8018b72bf77aa5407c14?pvs=21),Verde,XL,Impermeabili,Donna,Campo di Marte,No,,85,47.55,37.45,1.698214285714,
Neoprene,"November 5, 2024",Neoprene Corto IS (https://www.notion.so/Neoprene-Corto-IS-117f56f3c32b8022bd9dcac86ea5d10c?pvs=21),Blu,L,Neoprene,Donna,Campo di Marte,No,,75,45.25,29.75,1.616071428571,
Gilet,"November 5, 2024",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Nero,M,Gilet,Donna,Campo di Marte,No,,25,15.75,9.25,1.575,
Impermeabili,"November 5, 2024",65 Trapuntato (https://www.notion.so/65-Trapuntato-115f56f3c32b801490a7edf4c9cbcd8a?pvs=21),Blu,M,Impermeabili,Donna,Campo di Marte,No,,65,39.95,25.05,1.598,
K-Way,"November 3, 2024",K-Way Peso Corto (https://www.notion.so/K-Way-Peso-Corto-9bdc95352b494f0d92258347c11853d1?pvs=21),Nero,XL,K-Way,Donna,Siena Straordinario,No,,55,30.65,24.35,1.702777777778,
K-Way,"November 3, 2024",K-Way Peso Lungo (https://www.notion.so/K-Way-Peso-Lungo-1cc1df5fab6a4ce6b6e1ab92b6cfdf89?pvs=21),Blu,XL,K-Way,Donna,Siena Straordinario,No,,65,36.95,28.05,1.679545454545,
K-Way,"November 3, 2024",K-Way Peso Lungo (https://www.notion.so/K-Way-Peso-Lungo-1cc1df5fab6a4ce6b6e1ab92b6cfdf89?pvs=21),Nero,S,K-Way,Donna,Siena Straordinario,No,,65,36.95,28.05,1.679545454545,
Neoprene,"November 3, 2024",Neoprene Lungo IS (https://www.notion.so/Neoprene-Lungo-IS-115f56f3c32b80639e13f56076072178?pvs=21),Nero,47,Neoprene,Donna,Siena Straordinario,No,,85,51.55,33.45,1.6109375,
Neoprene,"November 3, 2024","Neoprene Corto Fly (https://www.notion.so/Neoprene-Corto-Fly-11ef56f3c32b809a8b3ef8ea4071a00c?pvs=21), Neoprene Lungo Fly (https://www.notion.so/Neoprene-Lungo-Fly-138f56f3c32b80a5884df86c3cbb20ae?pvs=21)",Nero,XL,Neoprene,Donna,Siena Straordinario,No,,140,87.2,52.8,1.585454545455,
Neoprene,"November 3, 2024","Neoprene Corto Fly (https://www.notion.so/Neoprene-Corto-Fly-11ef56f3c32b809a8b3ef8ea4071a00c?pvs=21), Neoprene Lungo Fly (https://www.notion.so/Neoprene-Lungo-Fly-138f56f3c32b80a5884df86c3cbb20ae?pvs=21)",Giallo,XL,Neoprene,Donna,Siena Straordinario,No,,140,87.2,52.8,1.585454545455,
Neoprene,"November 3, 2024",Neoprene Scii (https://www.notion.so/Neoprene-Scii-117f56f3c32b808e9eeafe57767452ec?pvs=21),Bianco,2XL,Neoprene,Donna,Siena Straordinario,No,,65,34.95,30.05,1.7475,
Piumino,"November 3, 2024",Piuma Lungo Zip (https://www.notion.so/Piuma-Lungo-Zip-fe0c9536b9154efab0c7ba41afd5b6ea?pvs=21),Nero,M,Neoprene,Donna,Siena Straordinario,No,,85,49.55,35.45,1.651666666667,
Piumino,"November 3, 2024",Piuma Lungo Zip (https://www.notion.so/Piuma-Lungo-Zip-fe0c9536b9154efab0c7ba41afd5b6ea?pvs=21),Nero,2XL,Neoprene,Donna,Siena Straordinario,No,,85,49.55,35.45,1.651666666667,
Pelle Barone,"November 3, 2024",Pelle Viola (https://www.notion.so/Pelle-Viola-115f56f3c32b80839712d27b51288394?pvs=21),Nero,2XL,Pelle,Donna,Siena Straordinario,No,14,175,128.25,46.75,1.457386363636,
Pelle Barone,"November 3, 2024",Pelle Sofia (https://www.notion.so/Pelle-Sofia-115f56f3c32b80fe8941d9fc130cce03?pvs=21),Marrone,XL,Pelle,Donna,Siena Straordinario,No,29,220,160.6,59.4,1.46,
Pelle Barone,"November 3, 2024",Pelle Chiodo Uomo (https://www.notion.so/Pelle-Chiodo-Uomo-11bf56f3c32b80ce9d41d628e36ec145?pvs=21),Nero,L,Pelle,Uomo,Siena Straordinario,No,9,280,189.4,90.6,1.5152,
Pelle B-One,"November 3, 2024",Pelle Sofia BO (https://www.notion.so/Pelle-Sofia-BO-116f56f3c32b80fc903ec3d4b7d7176e?pvs=21),Testa di Moro,42,Pelle,Donna,Siena Straordinario,No,20,170,89.1,80.9,1.782,
100g Anon,"November 3, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Siena Straordinario,No,,45,30.35,14.65,1.5175,
100g Anon,"November 3, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Siena Straordinario,No,,45,30.35,14.65,1.5175,
100g Anon,"November 3, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Siena Straordinario,No,,45,30.35,14.65,1.5175,
100g Anon,"November 3, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Siena Straordinario,No,,45,30.35,14.65,1.5175,
100g Anon,"November 3, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Siena Straordinario,No,,45,30.35,14.65,1.5175,
100g Anon,"November 3, 2024",100g Anon (https://www.notion.so/100g-Anon-116f56f3c32b8026a92fce554570f39d?pvs=21),ANON,ANON,100G,Donna,Siena Straordinario,No,,45,30.35,14.65,1.5175,
